source,city,country,species,common_name,latitude,longitude,date,observer,photo_url,quality,record_url
iNaturalist,Nairobi,Kenya,Naja haje,Egyptian Cobra,-1.27477,36.814955,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613464105/medium.jpg,casual,https://www.inaturalist.org/observations/337459592
iNaturalist,Nairobi,Kenya,Naja haje,Egyptian Cobra,-1.27483,36.814955,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613464009/medium.jpg,casual,https://www.inaturalist.org/observations/337459530
iNaturalist,Nairobi,Kenya,Naja subfulva,Brown Forest Cobra,-1.274855,36.8149533333,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463958/medium.jpg,casual,https://www.inaturalist.org/observations/337459504
iNaturalist,Nairobi,Kenya,Naja haje,Egyptian Cobra,-1.27485,36.8150116667,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463938/medium.jpg,casual,https://www.inaturalist.org/observations/337459468
iNaturalist,Nairobi,Kenya,Naja pallida,Red Spitting Cobra,-1.2748916667,36.8149133333,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463883/medium.jpg,casual,https://www.inaturalist.org/observations/337459437
iNaturalist,Nairobi,Kenya,Python sebae,African Rock Python,-1.3293868843,36.9394636658,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463755/medium.jpg,casual,https://www.inaturalist.org/observations/337459405
iNaturalist,Nairobi,Kenya,Bitis arietans,Puff Adder,-1.2748633333,36.8149633333,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463683/medium.jpg,casual,https://www.inaturalist.org/observations/337459382
iNaturalist,Nairobi,Kenya,Atheris desaixi,Ashe's Bush Viper,-1.3940620169,36.934238009,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463571/medium.jpg,casual,https://www.inaturalist.org/observations/337459338
iNaturalist,Nairobi,Kenya,Bitis gabonica,Gaboon Viper,-1.2747833333,36.8149533333,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463025/medium.jpg,casual,https://www.inaturalist.org/observations/337459135
iNaturalist,Nairobi,Kenya,Psammophis punctulatus,Speckled Sand Racer,-1.2747583333,36.8148833333,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613463000/medium.jpg,casual,https://www.inaturalist.org/observations/337459127
iNaturalist,Nairobi,Kenya,Platyceps najadum,Dahl's Whip Snake,-1.2747883333,36.81492,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613462967/medium.jpg,casual,https://www.inaturalist.org/observations/337459114
iNaturalist,Nairobi,Kenya,Dasypeltis fasciata,Central African Egg-eating Snake,-1.2748383333,36.814895,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613462870/medium.jpg,casual,https://www.inaturalist.org/observations/337459050
iNaturalist,Nairobi,Kenya,Python sebae,African Rock Python,-1.2532418902,36.9130462454,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613462849/medium.jpg,casual,https://www.inaturalist.org/observations/337459034
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.2747916667,36.814955,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613462750/medium.jpg,casual,https://www.inaturalist.org/observations/337459004
iNaturalist,Nairobi,Kenya,Python sebae,African Rock Python,-1.2603247388,36.884313609,2026-02-05,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/613462725/medium.jpg,casual,https://www.inaturalist.org/observations/337458983
iNaturalist,Nairobi,Kenya,Philothamnus,Philothamnus,-1.1673842,36.9352583,2026-02-01,s_l_e,https://inaturalist-open-data.s3.amazonaws.com/photos/612406150/medium.jpg,needs_id,https://www.inaturalist.org/observations/336942367
iNaturalist,Nairobi,Kenya,Duberria lutrix,Common Slug-eater,-1.1246195,36.6951033333,2026-01-31,tierrahatfield,https://inaturalist-open-data.s3.amazonaws.com/photos/612112223/medium.jpg,research,https://www.inaturalist.org/observations/336797398
iNaturalist,Nairobi,Kenya,Scolecophidia,Blind snakes,-1.2828916667,36.7679466667,2026-01-28,mwmukuria,https://inaturalist-open-data.s3.amazonaws.com/photos/611448815/medium.jpg,needs_id,https://www.inaturalist.org/observations/336473257
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.6857794205,36.4607552937,2026-01-10,timo27,https://inaturalist-open-data.s3.amazonaws.com/photos/609295642/medium.jpg,needs_id,https://www.inaturalist.org/observations/335400984
iNaturalist,Nairobi,Kenya,Prosymna ruspolii,Ruspoli's Shovelsnout Snake,-1.6277892196,36.5679704794,2026-01-10,timo27,https://inaturalist-open-data.s3.amazonaws.com/photos/609295363/medium.jpg,research,https://www.inaturalist.org/observations/335400883
iNaturalist,Nairobi,Kenya,Leptotyphlopidae,Threadsnakes,-1.27406699,36.8145994,2026-01-18,ethan304,https://static.inaturalist.org/photos/609025290/medium.jpg,needs_id,https://www.inaturalist.org/observations/335230779
iNaturalist,Nairobi,Kenya,Prosymna ruspolii,Ruspoli's Shovelsnout Snake,-1.7413850847,36.5634934769,2026-01-15,timo27,https://inaturalist-open-data.s3.amazonaws.com/photos/608900418/medium.jpg,research,https://www.inaturalist.org/observations/335203484
iNaturalist,Nairobi,Kenya,Philothamnus battersbyi,Battersby's Green Snake,-1.3717684256,36.8528698442,2026-01-16,stuart_davis3,https://inaturalist-open-data.s3.amazonaws.com/photos/608346101/medium.jpg,research,https://www.inaturalist.org/observations/334932234
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.2524990166,36.7709171463,2026-01-12,khuemer,https://inaturalist-open-data.s3.amazonaws.com/photos/607397360/medium.jpg,research,https://www.inaturalist.org/observations/334465858
iNaturalist,Nairobi,Kenya,Philothamnus semivariegatus,Spotted Bush Snake,-0.7866150841,37.2572380199,2025-01-02,stamatiszogaris,https://inaturalist-open-data.s3.amazonaws.com/photos/607106677/medium.jpg,research,https://www.inaturalist.org/observations/334325505
iNaturalist,Nairobi,Kenya,Crotaphopeltis hotamboeia,Red-lipped Snake,-1.4097241597,36.8430694379,2026-01-05,koenbetjes,https://inaturalist-open-data.s3.amazonaws.com/photos/606646439/medium.jpg,research,https://www.inaturalist.org/observations/334100254
iNaturalist,Nairobi,Kenya,Crotaphopeltis hotamboeia,Red-lipped Snake,-1.4081532997,36.8484382997,2026-01-05,dixonmunka,https://inaturalist-open-data.s3.amazonaws.com/photos/605855899/medium.jpg,research,https://www.inaturalist.org/observations/333710313
iNaturalist,Nairobi,Kenya,Naja nigricollis,Black-necked Spitting Cobra,-1.354604,36.823158,2025-11-19,liamragan,https://inaturalist-open-data.s3.amazonaws.com/photos/605728464/medium.jpg,research,https://www.inaturalist.org/observations/333648133
iNaturalist,Nairobi,Kenya,Philothamnus battersbyi,Battersby's Green Snake,-1.241964,36.817833,2025-11-16,liamragan,https://inaturalist-open-data.s3.amazonaws.com/photos/605708185/medium.jpg,research,https://www.inaturalist.org/observations/333639185
iNaturalist,Nairobi,Kenya,Psammophis punctulatus,Speckled Sand Racer,-1.274795,36.8149083333,2025-12-26,filopaga,https://inaturalist-open-data.s3.amazonaws.com/photos/605609821/medium.jpg,casual,https://www.inaturalist.org/observations/333564143
iNaturalist,Nairobi,Kenya,Serpentes,Snakes,-1.274778725,36.8145653656,2025-12-25,neelakantankk,https://inaturalist-open-data.s3.amazonaws.com/photos/605034288/medium.jpg,casual,https://www.inaturalist.org/observations/333279747
iNaturalist,Nairobi,Kenya,Colubridae,Colubrid Snakes,-1.274778725,36.8145653656,2025-12-25,neelakantankk,https://inaturalist-open-data.s3.amazonaws.com/photos/605034269/medium.jpg,casual,https://www.inaturalist.org/observations/333279743
iNaturalist,Nairobi,Kenya,Colubrinae,Colubrine Snakes,-1.274778725,36.8145653656,2025-12-25,neelakantankk,https://inaturalist-open-data.s3.amazonaws.com/photos/605034249/medium.jpg,casual,https://www.inaturalist.org/observations/333279741
iNaturalist,Nairobi,Kenya,Psammophis sudanensis,Sudanese Sand Snake,-0.87579,36.3173817,2025-12-23,neelakantankk,https://inaturalist-open-data.s3.amazonaws.com/photos/603668829/medium.jpg,needs_id,https://www.inaturalist.org/observations/332611167
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.358661297,36.6611680761,,peter_munga,https://inaturalist-open-data.s3.amazonaws.com/photos/602482103/medium.jpg,casual,https://www.inaturalist.org/observations/332035290
iNaturalist,Nairobi,Kenya,Python sebae,African Rock Python,-1.2499182671,36.9524262008,2025-12-15,el-markos,https://inaturalist-open-data.s3.amazonaws.com/photos/600130004/medium.jpg,casual,https://www.inaturalist.org/observations/330891445
iNaturalist,Nairobi,Kenya,Naja nigricollis,Black-necked Spitting Cobra,-1.4017772309,36.8498447603,2025-12-15,dixonmunka,https://inaturalist-open-data.s3.amazonaws.com/photos/600039205/medium.jpg,research,https://www.inaturalist.org/observations/330847437
iNaturalist,Nairobi,Kenya,Boaedon,Brown House Snakes,-1.1459356199,37.1697205594,2025-12-12,joelutz581,https://static.inaturalist.org/photos/599763034/medium.jpg,needs_id,https://www.inaturalist.org/observations/330710445
iNaturalist,Nairobi,Kenya,Dasypeltis scabra,Egg-eating Snake,-0.7410535723,36.4514773339,2023-12-04,muleimodest,https://inaturalist-open-data.s3.amazonaws.com/photos/599703328/medium.jpg,needs_id,https://www.inaturalist.org/observations/330681126
iNaturalist,Nairobi,Kenya,Naja haje,Egyptian Cobra,-1.4950219,37.0983219,2025-12-10,fincho,https://inaturalist-open-data.s3.amazonaws.com/photos/598725260/medium.jpg,research,https://www.inaturalist.org/observations/330206219
iNaturalist,Nairobi,Kenya,Philothamnus,Philothamnus,-1.3586912403,36.7419356662,2025-12-07,sdolrenry,https://inaturalist-open-data.s3.amazonaws.com/photos/597910374/medium.jpg,needs_id,https://www.inaturalist.org/observations/329807579
iNaturalist,Nairobi,Kenya,Serpentes,Snakes,-0.8622388889,36.2929666667,2025-12-04,douglas91413,https://inaturalist-open-data.s3.amazonaws.com/photos/597161774/medium.jpg,needs_id,https://www.inaturalist.org/observations/329435560
iNaturalist,Nairobi,Kenya,Psammophis,Sand Racers,-0.9155404593,36.1981252581,2025-11-20,mimgrooms,https://inaturalist-open-data.s3.amazonaws.com/photos/593435705/medium.jpg,needs_id,https://www.inaturalist.org/observations/327509213
iNaturalist,Nairobi,Kenya,Lycophidion capense,Cape Wolf Snake,-1.346182112,36.7028461006,2025-11-18,sdolrenry,https://inaturalist-open-data.s3.amazonaws.com/photos/592494805/medium.jpg,research,https://www.inaturalist.org/observations/327078634
iNaturalist,Nairobi,Kenya,Philothamnus hoplogaster,Green Water Snake,-1.2735611619,36.8146622647,2025-11-03,malombeitambo,https://inaturalist-open-data.s3.amazonaws.com/photos/587773064/medium.jpg,needs_id,https://www.inaturalist.org/observations/324711830
iNaturalist,Nairobi,Kenya,Duberria lutrix,Common Slug-eater,-0.6324012298,36.4313167165,2025-10-28,bryanadkins,https://inaturalist-open-data.s3.amazonaws.com/photos/586383104/medium.jpg,research,https://www.inaturalist.org/observations/324018978
iNaturalist,Nairobi,Kenya,Philothamnus battersbyi,Battersby's Green Snake,-0.5897328664,36.4261478937,2025-10-28,bryanadkins,https://inaturalist-open-data.s3.amazonaws.com/photos/586382371/medium.jpg,needs_id,https://www.inaturalist.org/observations/324018647
iNaturalist,Nairobi,Kenya,Serpentes,Snakes,-1.3969833333,36.850475,2025-10-25,latifa153,https://inaturalist-open-data.s3.amazonaws.com/photos/584329262/medium.jpg,needs_id,https://www.inaturalist.org/observations/322960783
iNaturalist,Nairobi,Kenya,Philothamnus battersbyi,Battersby's Green Snake,-1.3009819574,36.6903001442,2025-10-25,sdolrenry,https://inaturalist-open-data.s3.amazonaws.com/photos/584310447/medium.jpg,research,https://www.inaturalist.org/observations/322950418
iNaturalist,Nairobi,Kenya,Python sebae,African Rock Python,-1.2986893146,36.7185367192,2025-10-24,waffles_777,https://inaturalist-open-data.s3.amazonaws.com/photos/584162646/medium.jpg,needs_id,https://www.inaturalist.org/observations/322873913
iNaturalist,Nairobi,Kenya,Python sebae,African Rock Python,-1.3963733276,36.9178196003,2025-10-24,nicholas_opiyo,https://inaturalist-open-data.s3.amazonaws.com/photos/584002897/medium.jpg,needs_id,https://www.inaturalist.org/observations/322794223
iNaturalist,Nairobi,Kenya,Psammophis mossambicus,Olive Whip Snake,-1.40520615,36.86319474,2025-10-24,nicholas_opiyo,https://inaturalist-open-data.s3.amazonaws.com/photos/584001754/medium.jpg,research,https://www.inaturalist.org/observations/322793701
iNaturalist,Nairobi,Kenya,Serpentes,Snakes,-1.39886609,36.85546065,2025-10-24,nicholas_opiyo,https://inaturalist-open-data.s3.amazonaws.com/photos/583994506/medium.jpg,needs_id,https://www.inaturalist.org/observations/322789428
iNaturalist,Nairobi,Kenya,Psammophis mossambicus,Olive Whip Snake,-1.4050733333,36.863315,2025-10-24,bevine1,https://static.inaturalist.org/photos/583923822/medium.jpg,research,https://www.inaturalist.org/observations/322753018
iNaturalist,Nairobi,Kenya,Psammophis mossambicus,Olive Whip Snake,-1.3978232906,36.8518074229,2025-10-24,peter_munga,https://inaturalist-open-data.s3.amazonaws.com/photos/583917387/medium.jpg,research,https://www.inaturalist.org/observations/322749333
iNaturalist,Nairobi,Kenya,Python sebae,African Rock Python,-1.3812874875,36.8478203632,2025-10-24,bevine1,https://static.inaturalist.org/photos/583913747/medium.jpg,needs_id,https://www.inaturalist.org/observations/322747483
iNaturalist,Nairobi,Kenya,Serpentes,Snakes,-1.398805,36.8554766667,2025-10-24,bevine1,https://static.inaturalist.org/photos/583913200/medium.jpg,needs_id,https://www.inaturalist.org/observations/322747334
iNaturalist,Nairobi,Kenya,Psammophis mossambicus,Olive Whip Snake,-1.4052216667,36.86316,2025-10-24,dixonmunka,https://inaturalist-open-data.s3.amazonaws.com/photos/583895901/medium.jpg,research,https://www.inaturalist.org/observations/322738537
iNaturalist,Nairobi,Kenya,Python natalensis,Southern African Python,-1.3379120138,36.7774206918,2025-07-06,seasav,https://inaturalist-open-data.s3.amazonaws.com/photos/583454117/medium.jpg,research,https://www.inaturalist.org/observations/322514963
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.3999382524,36.8496599793,2025-10-06,haron_lenges,https://inaturalist-open-data.s3.amazonaws.com/photos/577410192/medium.jpg,research,https://www.inaturalist.org/observations/319426898
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.1937303278,36.7993108928,,nganga13,https://inaturalist-open-data.s3.amazonaws.com/photos/577195056/medium.jpg,casual,https://www.inaturalist.org/observations/319313363
iNaturalist,Nairobi,Kenya,Boaedon,Brown House Snakes,-1.4001249455,36.8495899066,,dixonmunka,https://inaturalist-open-data.s3.amazonaws.com/photos/576995006/medium.jpg,casual,https://www.inaturalist.org/observations/319210490
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.1273218,37.0207185,2025-10-05,mary553,https://static.inaturalist.org/photos/576228008/medium.jpg,research,https://www.inaturalist.org/observations/318806906
iNaturalist,Nairobi,Kenya,Aparallactus jacksonii,Jackson’s centipede-eater,-0.816503,36.387903,2025-10-01,kilimandege,https://inaturalist-open-data.s3.amazonaws.com/photos/574979391/medium.jpg,research,https://www.inaturalist.org/observations/318153043
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.1311523731,36.6817880084,2025-09-28,profdankiambu,https://inaturalist-open-data.s3.amazonaws.com/photos/584299075/medium.jpg,research,https://www.inaturalist.org/observations/317207986
iNaturalist,Nairobi,Kenya,Indotyphlops braminus,Brahminy Blindsnake,-1.327375,36.754795,2023-11-13,nyi_nyi_aung_doelone,https://inaturalist-open-data.s3.amazonaws.com/photos/567345530/medium.jpg,needs_id,https://www.inaturalist.org/observations/314129050
iNaturalist,Nairobi,Kenya,Serpentes,Snakes,-1.233245,36.7702866667,2025-09-15,williamecpike,https://inaturalist-open-data.s3.amazonaws.com/photos/567232947/medium.jpg,needs_id,https://www.inaturalist.org/observations/314068929
iNaturalist,Nairobi,Kenya,Philothamnus,Philothamnus,-1.2920590867,36.8219460547,2025-09-01,alexandria26514,https://static.inaturalist.org/photos/565897208/medium.jpg,needs_id,https://www.inaturalist.org/observations/313371118
iNaturalist,Nairobi,Kenya,Philothamnus battersbyi,Battersby's Green Snake,-0.6217359175,36.4428570494,2025-09-07,mimgrooms,https://inaturalist-open-data.s3.amazonaws.com/photos/563601535/medium.jpg,needs_id,https://www.inaturalist.org/observations/312177059
iNaturalist,Nairobi,Kenya,Boaedon fuliginosus,Brown House Snake,-1.233035875,36.7901493889,2021-04-28,simon3773,https://static.inaturalist.org/photos/563410505/medium.jpg,research,https://www.inaturalist.org/observations/312077083
